pageid,nodeid,userid,tag
716,464,69,3
716,464,77,3
716,465,49,3
716,465,61,3
716,465,62,3
716,465,64,3
716,465,67,3
716,465,69,3
716,465,77,2
716,466,49,3
716,466,61,3
716,466,62,3
716,466,64,3
716,466,67,3
716,466,69,3
716,466,77,3
716,467,49,3
716,467,61,3
716,467,62,3
716,467,64,3
716,467,67,3
716,467,69,3
716,467,77,3
716,468,49,3
716,468,61,3
716,468,62,3
716,468,64,3
716,468,67,3
716,468,69,3
716,468,77,3
716,469,49,3
716,469,61,3
716,469,62,3
716,469,64,3
716,469,67,3
716,469,69,3
716,469,77,2
716,470,49,3
716,470,61,3
716,470,62,3
716,470,64,3
716,470,67,3
716,470,69,3
716,470,77,3
716,471,49,3
716,471,61,3
716,471,62,3
716,471,64,3
716,471,67,3
716,471,69,3
716,471,77,2
716,472,49,3
716,472,61,3
716,472,62,3
716,472,64,3
716,472,67,3
716,472,69,3
716,472,77,3
716,473,49,1
716,473,61,1
716,473,62,1
716,473,64,3
716,473,67,1
716,473,69,1
716,473,77,1
716,474,49,1
716,474,61,1
716,474,62,1
716,474,64,3
716,474,67,1
716,474,69,1
716,474,77,1
716,475,49,1
716,475,61,1
716,475,62,1
716,475,64,3
716,475,67,1
716,475,69,1
716,475,77,1
716,476,49,1
716,476,61,1
716,476,62,1
716,476,64,3
716,476,67,1
716,476,69,1
716,476,77,1
716,477,49,1
716,477,61,1
716,477,62,1
716,477,64,3
716,477,67,1
716,477,69,3
716,477,77,1
716,478,49,2
716,478,61,2
716,478,62,1
716,478,64,2
716,478,67,2
716,478,69,2
716,478,77,2
716,479,49,3
716,479,61,3
716,479,62,3
716,479,64,3
716,479,67,3
716,479,69,3
716,479,77,3
716,480,49,3
716,480,61,3
716,480,62,3
716,480,64,3
716,480,67,3
716,480,69,3
716,480,77,2
716,481,49,3
716,481,61,3
716,481,62,3
716,481,64,3
716,481,67,3
716,481,69,3
716,481,77,3
716,482,49,3
716,482,61,3
716,482,62,3
716,482,64,3
716,482,67,3
716,482,69,3
716,482,77,2
716,483,49,3
716,483,61,3
716,483,62,3
716,483,64,3
716,483,67,3
716,483,69,3
716,483,77,3
716,484,49,3
716,484,61,3
716,484,62,3
716,484,64,3
716,484,67,3
716,484,69,3
716,484,77,2
716,485,49,3
716,485,61,3
716,485,62,3
716,485,64,3
716,485,67,3
716,485,69,3
716,485,77,2
716,486,49,3
716,486,61,3
716,486,62,3
716,486,64,3
716,486,67,3
716,486,69,3
716,486,77,3
716,487,49,1
716,487,61,1
716,487,62,1
716,487,64,3
716,487,67,1
716,487,69,1
716,487,77,1
716,488,49,1
716,488,61,1
716,488,62,1
716,488,64,3
716,488,67,1
716,488,69,1
716,488,77,1
716,489,49,1
716,489,61,1
716,489,62,1
716,489,64,3
716,489,67,1
716,489,69,1
716,489,77,1
716,490,49,1
716,490,61,1
716,490,62,1
716,490,64,3
716,490,67,1
716,490,69,1
716,490,77,1
716,491,49,1
716,491,61,1
716,491,62,1
716,491,64,3
716,491,67,1
716,491,69,3
716,491,77,1
716,492,49,2
716,492,61,2
716,492,62,1
716,492,64,2
716,492,67,2
716,492,69,2
716,492,77,2
716,493,49,2
716,493,61,2
716,493,62,1
716,493,64,3
716,493,67,3
716,493,69,2
716,493,77,1
716,494,49,3
716,494,61,3
716,494,62,3
716,494,64,3
716,494,67,3
716,494,69,3
716,494,77,3
716,495,49,3
716,495,61,3
716,495,62,3
716,495,64,3
716,495,67,3
716,495,69,3
716,495,77,2
716,496,49,3
716,496,61,3
716,496,62,3
716,496,64,3
716,496,67,3
716,496,69,3
716,496,77,3
716,497,49,3
716,497,61,3
716,497,62,3
716,497,64,3
716,497,67,3
716,497,69,3
716,497,77,2
716,498,49,3
716,498,61,3
716,498,62,3
716,498,64,3
716,498,67,3
716,498,69,3
716,498,77,3
716,499,49,3
716,499,61,3
716,499,62,3
716,499,64,3
716,499,67,3
716,499,69,3
716,499,77,2
716,500,49,3
716,500,61,3
716,500,62,3
716,500,64,3
716,500,67,3
716,500,69,3
716,500,77,3
716,501,49,3
716,501,61,3
716,501,62,3
716,501,64,3
716,501,67,3
716,501,69,3
716,501,77,3
716,502,49,3
716,502,61,3
716,502,62,3
716,502,64,3
716,502,67,3
716,502,69,3
716,502,77,2
716,503,49,3
716,503,61,3
716,503,62,3
716,503,64,3
716,503,67,3
716,503,69,3
716,503,77,3
716,504,49,3
716,504,61,3
716,504,62,3
716,504,64,3
716,504,67,3
716,504,69,3
716,504,77,2
716,505,49,3
716,505,61,3
716,505,62,3
716,505,64,3
716,505,67,3
716,505,69,3
716,505,77,3
716,506,49,3
716,506,61,3
716,506,62,3
716,506,64,3
716,506,67,3
716,506,69,3
716,506,77,3
716,507,49,3
716,507,61,3
716,507,62,3
716,507,64,3
716,507,67,3
716,507,69,3
716,507,77,2
716,508,49,3
716,508,61,3
716,508,62,3
716,508,64,3
716,508,67,3
716,508,69,3
716,508,77,3
716,509,49,1
716,509,61,1
716,509,62,1
716,509,64,3
716,509,67,1
716,509,69,1
716,509,77,1
716,510,49,1
716,510,61,1
716,510,62,1
716,510,64,3
716,510,67,1
716,510,69,1
716,510,77,1
716,511,49,1
716,511,61,1
716,511,62,1
716,511,64,3
716,511,67,1
716,511,69,1
716,511,77,1
716,512,49,1
716,512,61,1
716,512,62,1
716,512,64,3
716,512,67,1
716,512,69,1
716,512,77,1
716,513,49,1
716,513,61,1
716,513,62,1
716,513,64,3
716,513,67,1
716,513,69,3
716,513,77,1
716,514,49,2
716,514,61,2
716,514,62,1
716,514,64,2
716,514,67,2
716,514,69,2
716,514,77,2
716,515,49,2
716,515,61,2
716,515,62,1
716,515,64,3
716,515,67,3
716,515,69,2
716,515,77,1
716,516,49,3
716,516,61,3
716,516,62,3
716,516,64,3
716,516,67,3
716,516,69,3
716,516,77,3
716,517,49,3
716,517,61,3
716,517,62,3
716,517,64,3
716,517,67,3
716,517,69,3
716,517,77,3
716,518,49,3
716,518,61,3
716,518,62,3
716,518,64,3
716,518,67,3
716,518,69,3
716,518,77,3
716,519,49,3
716,519,61,3
716,519,62,3
716,519,64,3
716,519,67,3
716,519,69,3
716,519,77,2
716,520,49,3
716,520,61,3
716,520,62,3
716,520,64,3
716,520,67,3
716,520,69,3
716,520,77,3
716,521,49,3
716,521,61,3
716,521,62,3
716,521,64,3
716,521,67,3
716,521,69,3
716,521,77,2
716,522,49,3
716,522,61,3
716,522,62,3
716,522,64,3
716,522,67,3
716,522,69,3
716,522,77,3
716,523,49,3
716,523,61,3
716,523,62,3
716,523,64,3
716,523,67,3
716,523,69,3
716,523,77,2
716,524,49,3
716,524,61,3
716,524,62,3
716,524,64,3
716,524,67,3
716,524,69,3
716,524,77,3
716,525,49,1
716,525,61,1
716,525,62,1
716,525,64,3
716,525,67,1
716,525,69,1
716,525,77,1
716,526,49,1
716,526,61,1
716,526,62,1
716,526,64,3
716,526,67,1
716,526,69,1
716,526,77,1
716,527,49,1
716,527,61,1
716,527,62,1
716,527,64,3
716,527,67,1
716,527,69,1
716,527,77,1
716,528,49,1
716,528,61,1
716,528,62,1
716,528,64,3
716,528,67,1
716,528,69,1
716,528,77,1
716,529,49,1
716,529,61,1
716,529,62,1
716,529,64,3
716,529,67,1
716,529,69,3
716,529,77,1
716,530,49,2
716,530,61,2
716,530,62,1
716,530,64,2
716,530,67,2
716,530,69,2
716,530,77,2
716,531,49,2
716,531,61,2
716,531,62,1
716,531,64,3
716,531,67,3
716,531,69,2
716,531,77,1
716,532,49,3
716,532,61,3
716,532,62,3
716,532,64,3
716,532,67,3
716,532,69,3
716,532,77,3
716,533,49,3
716,533,61,3
716,533,62,3
716,533,64,3
716,533,67,3
716,533,69,3
716,533,77,3
716,534,49,3
716,534,61,3
716,534,62,3
716,534,64,3
716,534,67,3
716,534,69,3
716,534,77,2
716,535,49,3
716,535,61,3
716,535,62,3
716,535,64,3
716,535,67,3
716,535,69,3
716,535,77,3
716,536,49,3
716,536,61,3
716,536,62,3
716,536,64,3
716,536,67,3
716,536,69,3
716,536,77,2
716,537,49,3
716,537,61,3
716,537,62,3
716,537,64,3
716,537,67,3
716,537,69,3
716,537,77,3
716,538,49,3
716,538,61,3
716,538,62,3
716,538,64,3
716,538,67,3
716,538,69,3
716,538,77,2
716,539,49,3
716,539,61,3
716,539,62,3
716,539,64,3
716,539,67,3
716,539,69,3
716,539,77,3
716,540,49,3
716,540,61,3
716,540,62,3
716,540,64,3
716,540,67,3
716,540,69,3
716,540,77,3
716,541,49,1
716,541,61,1
716,541,62,1
716,541,64,3
716,541,67,1
716,541,69,1
716,541,77,1
716,542,49,1
716,542,61,1
716,542,62,1
716,542,64,3
716,542,67,1
716,542,69,1
716,542,77,1
716,543,49,1
716,543,61,1
716,543,62,1
716,543,64,3
716,543,67,1
716,543,69,1
716,543,77,1
716,544,49,1
716,544,61,1
716,544,62,1
716,544,64,3
716,544,67,1
716,544,69,1
716,544,77,1
716,545,49,1
716,545,61,1
716,545,62,1
716,545,64,3
716,545,67,1
716,545,69,3
716,545,77,1
716,546,49,2
716,546,61,2
716,546,62,1
716,546,64,2
716,546,67,2
716,546,69,2
716,546,77,2
716,547,49,2
716,547,61,2
716,547,62,1
716,547,64,3
716,547,67,3
716,547,69,2
716,547,77,1
716,548,49,3
716,548,61,3
716,548,62,3
716,548,64,3
716,548,67,3
716,548,69,3
716,548,77,3
716,549,49,3
716,549,61,3
716,549,62,3
716,549,64,3
716,549,67,3
716,549,69,3
716,549,77,1
716,550,49,3
716,550,61,3
716,550,62,3
716,550,64,3
716,550,67,3
716,550,69,3
716,550,77,1
716,551,49,3
716,551,61,3
716,551,62,3
716,551,64,3
716,551,67,3
716,551,69,3
716,551,77,1
716,552,49,3
716,552,61,3
716,552,62,3
716,552,64,3
716,552,67,3
716,552,69,3
716,552,77,1
716,553,49,3
716,553,61,3
716,553,62,3
716,553,64,3
716,553,67,3
716,553,69,3
716,553,77,1
716,554,49,3
716,554,61,3
716,554,62,3
716,554,64,3
716,554,67,3
716,554,69,3
716,554,77,1
716,555,49,3
716,555,61,3
716,555,62,3
716,555,64,3
716,555,67,3
716,555,69,3
716,555,77,1
716,556,49,3
716,556,61,3
716,556,62,3
716,556,64,3
716,556,67,3
716,556,69,3
716,556,77,1
716,557,49,3
716,557,61,3
716,557,62,3
716,557,64,3
716,557,67,3
716,557,69,3
716,557,77,1
716,558,49,3
716,558,61,3
716,558,62,3
716,558,64,3
716,558,67,3
716,558,69,3
716,558,77,1
716,559,49,1
716,559,61,1
716,559,62,1
716,559,64,3
716,559,67,1
716,559,69,1
716,559,77,1
716,560,49,1
716,560,61,1
716,560,62,1
716,560,64,3
716,560,67,1
716,560,69,1
716,560,77,1
716,561,49,1
716,561,61,1
716,561,62,1
716,561,64,3
716,561,67,1
716,561,69,1
716,561,77,1
716,562,49,1
716,562,61,1
716,562,62,1
716,562,64,3
716,562,67,1
716,562,69,3
716,562,77,1
716,563,49,2
716,563,61,2
716,563,62,1
716,563,64,2
716,563,67,2
716,563,69,2
716,563,77,2
716,564,49,2
716,564,61,2
716,564,62,1
716,564,64,3
716,564,67,3
716,564,69,2
716,564,77,1
716,565,49,3
716,565,61,3
716,565,62,3
716,565,64,3
716,565,67,3
716,565,69,3
716,565,77,3
716,566,49,3
716,566,61,3
716,566,62,3
716,566,64,3
716,566,67,3
716,566,69,3
716,566,77,2
716,567,49,3
716,567,61,3
716,567,62,3
716,567,64,3
716,567,67,3
716,567,69,3
716,567,77,3
716,568,49,1
716,568,61,1
716,568,62,1
716,568,64,3
716,568,67,1
716,568,69,1
716,568,77,1
716,569,49,1
716,569,61,1
716,569,62,1
716,569,64,3
716,569,67,1
716,569,69,1
716,569,77,1
716,570,49,1
716,570,61,1
716,570,62,1
716,570,64,3
716,570,67,1
716,570,69,1
716,570,77,1
716,571,49,1
716,571,61,1
716,571,62,1
716,571,64,3
716,571,67,1
716,571,69,3
716,571,77,1
716,572,49,2
716,572,61,2
716,572,62,1
716,572,64,2
716,572,67,2
716,572,69,2
716,572,77,2
716,573,49,2
716,573,61,2
716,573,62,1
716,573,64,3
716,573,67,3
716,573,69,2
716,573,77,1
716,574,49,3
716,574,61,3
716,574,62,3
716,574,64,3
716,574,67,3
716,574,69,3
716,574,77,1
716,575,49,3
716,575,61,3
716,575,62,3
716,575,64,3
716,575,67,3
716,575,69,3
716,575,77,1
716,576,49,3
716,576,61,3
716,576,62,3
716,576,64,3
716,576,67,3
716,576,69,3
716,576,77,1
716,577,49,3
716,577,61,3
716,577,62,3
716,577,64,3
716,577,67,3
716,577,69,3
716,577,77,3
716,578,49,1
716,578,61,1
716,578,62,1
716,578,64,3
716,578,67,1
716,578,69,1
716,578,77,1
716,579,49,1
716,579,61,1
716,579,62,1
716,579,64,3
716,579,67,1
716,579,69,1
716,579,77,1
716,580,49,1
716,580,61,1
716,580,62,1
716,580,64,3
716,580,67,1
716,580,69,1
716,580,77,1
716,581,49,1
716,581,61,1
716,581,62,1
716,581,64,3
716,581,67,1
716,581,69,3
716,581,77,1
716,582,49,2
716,582,61,2
716,582,62,1
716,582,64,2
716,582,67,2
716,582,69,2
716,582,77,2
716,583,49,2
716,583,61,2
716,583,62,1
716,583,64,3
716,583,67,3
716,583,69,2
716,583,77,1
716,584,49,3
716,584,61,3
716,584,62,3
716,584,64,3
716,584,67,3
716,584,69,3
716,584,77,3
716,585,49,3
716,585,61,3
716,585,62,3
716,585,64,3
716,585,67,3
716,585,69,3
716,585,77,3
716,586,49,3
716,586,61,3
716,586,62,3
716,586,64,3
716,586,67,3
716,586,69,3
716,586,77,3
716,587,49,3
716,587,61,3
716,587,62,3
716,587,64,3
716,587,67,3
716,587,69,3
716,587,77,2
716,588,49,3
716,588,61,3
716,588,62,3
716,588,64,3
716,588,67,3
716,588,69,3
716,588,77,3
716,589,49,3
716,589,61,3
716,589,62,3
716,589,64,3
716,589,67,3
716,589,69,3
716,589,77,2
716,590,49,3
716,590,61,3
716,590,62,3
716,590,64,3
716,590,67,3
716,590,69,3
716,590,77,3
716,591,49,3
716,591,61,3
716,591,62,3
716,591,64,3
716,591,67,3
716,591,69,3
716,591,77,3
716,592,49,3
716,592,61,3
716,592,62,3
716,592,64,3
716,592,67,3
716,592,69,3
716,592,77,3
716,593,49,3
716,593,61,3
716,593,62,3
716,593,64,3
716,593,67,3
716,593,69,3
716,593,77,2
716,594,49,3
716,594,61,3
716,594,62,3
716,594,64,3
716,594,67,3
716,594,69,3
716,594,77,3
716,595,49,1
716,595,61,1
716,595,62,1
716,595,64,3
716,595,67,1
716,595,69,1
716,595,77,1
716,596,49,1
716,596,61,1
716,596,62,1
716,596,64,3
716,596,67,1
716,596,69,1
716,596,77,1
716,597,49,1
716,597,61,1
716,597,62,1
716,597,64,3
716,597,67,1
716,597,69,1
716,597,77,1
716,598,49,1
716,598,61,1
716,598,62,1
716,598,64,3
716,598,67,1
716,598,69,1
716,598,77,1
716,599,49,1
716,599,61,1
716,599,62,1
716,599,64,3
716,599,67,1
716,599,69,3
716,599,77,1
716,600,49,2
716,600,61,2
716,600,62,1
716,600,64,2
716,600,67,2
716,600,69,1
716,600,77,2
716,601,49,2
716,601,61,2
716,601,62,1
716,601,64,3
716,601,67,3
716,601,69,2
716,601,77,1
716,602,49,3
716,602,61,3
716,602,62,3
716,602,64,3
716,602,67,3
716,602,69,3
716,602,77,3
716,603,49,3
716,603,61,3
716,603,62,3
716,603,64,3
716,603,67,3
716,603,69,3
716,603,77,2
716,604,49,3
716,604,61,3
716,604,62,3
716,604,64,3
716,604,67,3
716,604,69,3
716,604,77,3
716,605,49,3
716,605,61,3
716,605,62,3
716,605,64,3
716,605,67,3
716,605,69,3
716,605,77,3
716,606,49,3
716,606,61,3
716,606,62,3
716,606,64,3
716,606,67,3
716,606,69,3
716,606,77,3
716,607,49,3
716,607,61,3
716,607,62,3
716,607,64,3
716,607,67,3
716,607,69,3
716,607,77,2
716,608,49,3
716,608,61,3
716,608,62,3
716,608,64,3
716,608,67,3
716,608,69,3
716,608,77,3
716,609,49,1
716,609,61,1
716,609,62,1
716,609,64,3
716,609,67,1
716,609,69,1
716,609,77,1
716,610,49,1
716,610,61,1
716,610,62,1
716,610,64,3
716,610,67,1
716,610,69,1
716,610,77,1
716,611,49,1
716,611,61,1
716,611,62,1
716,611,64,3
716,611,67,1
716,611,69,1
716,611,77,1
716,612,49,1
716,612,61,1
716,612,62,1
716,612,64,3
716,612,67,1
716,612,69,1
716,612,77,1
716,613,49,1
716,613,61,1
716,613,62,1
716,613,64,3
716,613,67,1
716,613,69,3
716,613,77,1
716,614,49,2
716,614,61,2
716,614,62,1
716,614,64,2
716,614,67,2
716,614,69,2
716,614,77,2
716,615,49,2
716,615,61,2
716,615,62,1
716,615,64,3
716,615,67,3
716,615,69,2
716,615,77,1
716,616,49,3
716,616,61,3
716,616,62,3
716,616,64,3
716,616,67,3
716,616,69,3
716,616,77,3
716,617,49,3
716,617,61,3
716,617,62,3
716,617,64,3
716,617,67,3
716,617,69,3
716,617,77,2
716,618,49,3
716,618,61,3
716,618,62,3
716,618,64,3
716,618,67,3
716,618,69,3
716,618,77,3
716,619,49,3
716,619,61,3
716,619,62,3
716,619,64,3
716,619,67,3
716,619,69,3
716,619,77,3
716,620,49,3
716,620,61,3
716,620,62,3
716,620,64,3
716,620,67,3
716,620,69,3
716,620,77,3
716,621,49,3
716,621,61,3
716,621,62,3
716,621,64,3
716,621,67,3
716,621,69,3
716,621,77,2
716,622,49,3
716,622,61,3
716,622,62,3
716,622,64,3
716,622,67,3
716,622,69,3
716,622,77,3
716,623,49,1
716,623,61,1
716,623,62,1
716,623,64,3
716,623,67,1
716,623,69,1
716,623,77,1
716,624,49,1
716,624,61,1
716,624,62,1
716,624,64,3
716,624,67,1
716,624,69,1
716,624,77,1
716,625,49,1
716,625,61,1
716,625,62,1
716,625,64,3
716,625,67,1
716,625,69,1
716,625,77,1
716,626,49,1
716,626,61,1
716,626,62,1
716,626,64,3
716,626,67,1
716,626,69,1
716,626,77,1
716,627,49,1
716,627,61,1
716,627,62,1
716,627,64,3
716,627,67,1
716,627,69,3
716,627,77,1
716,628,49,2
716,628,61,2
716,628,62,1
716,628,64,2
716,628,67,2
716,628,69,2
716,628,77,2
716,629,49,2
716,629,61,2
716,629,62,1
716,629,64,3
716,629,67,3
716,629,69,2
716,629,77,1
716,630,49,3
716,630,61,3
716,630,62,3
716,630,64,3
716,630,67,3
716,630,69,3
716,630,77,3
716,631,49,3
716,631,61,3
716,631,62,3
716,631,64,3
716,631,67,3
716,631,69,3
716,631,77,2
716,632,49,3
716,632,61,3
716,632,62,3
716,632,64,3
716,632,67,3
716,632,69,3
716,632,77,3
716,633,49,3
716,633,61,3
716,633,62,3
716,633,64,3
716,633,67,3
716,633,69,3
716,633,77,2
716,634,49,3
716,634,61,3
716,634,62,3
716,634,64,3
716,634,67,3
716,634,69,3
716,634,77,3
716,635,49,3
716,635,61,3
716,635,62,3
716,635,64,3
716,635,67,3
716,635,69,3
716,635,77,3
716,636,49,3
716,636,61,3
716,636,62,3
716,636,64,3
716,636,67,3
716,636,69,3
716,636,77,2
716,637,49,3
716,637,61,3
716,637,62,3
716,637,64,3
716,637,67,3
716,637,69,3
716,637,77,3
716,638,49,3
716,638,61,3
716,638,62,3
716,638,64,3
716,638,67,3
716,638,69,3
716,638,77,3
716,639,49,1
716,639,61,1
716,639,62,1
716,639,64,3
716,639,67,1
716,639,69,1
716,639,77,1
716,640,49,1
716,640,61,1
716,640,62,1
716,640,64,3
716,640,67,1
716,640,69,1
716,640,77,1
716,641,49,1
716,641,61,1
716,641,62,1
716,641,64,3
716,641,67,1
716,641,69,1
716,641,77,1
716,642,49,1
716,642,61,1
716,642,62,1
716,642,64,3
716,642,67,1
716,642,69,1
716,642,77,1
716,643,49,1
716,643,61,1
716,643,62,1
716,643,64,3
716,643,67,1
716,643,69,3
716,643,77,1
716,644,49,2
716,644,61,2
716,644,62,1
716,644,64,2
716,644,67,2
716,644,69,2
716,644,77,2
716,645,49,2
716,645,61,2
716,645,62,1
716,645,64,3
716,645,67,3
716,645,69,1
716,645,77,1
716,646,49,3
716,646,61,3
716,646,62,3
716,646,64,3
716,646,67,3
716,646,69,3
716,646,77,3
716,647,49,3
716,647,61,3
716,647,62,3
716,647,64,3
716,647,67,3
716,647,69,3
716,647,77,2
716,648,49,3
716,648,61,3
716,648,62,3
716,648,64,3
716,648,67,3
716,648,69,3
716,648,77,3
716,649,49,3
716,649,61,3
716,649,62,3
716,649,64,3
716,649,67,3
716,649,69,3
716,649,77,2
716,650,49,3
716,650,61,3
716,650,62,3
716,650,64,3
716,650,67,3
716,650,69,3
716,650,77,3
716,651,49,3
716,651,61,3
716,651,62,3
716,651,64,3
716,651,67,3
716,651,69,3
716,651,77,3
716,652,49,1
716,652,61,1
716,652,62,1
716,652,64,3
716,652,67,1
716,652,69,1
716,652,77,1
716,653,49,1
716,653,61,1
716,653,62,1
716,653,64,3
716,653,67,1
716,653,69,1
716,653,77,1
716,654,49,1
716,654,61,1
716,654,62,1
716,654,64,3
716,654,67,1
716,654,69,1
716,654,77,1
716,655,49,1
716,655,61,1
716,655,62,1
716,655,64,3
716,655,67,1
716,655,69,3
716,655,77,1
716,656,49,2
716,656,61,2
716,656,62,1
716,656,64,2
716,656,67,2
716,656,69,2
716,656,77,2
716,657,49,3
716,657,61,3
716,657,62,3
716,657,64,3
716,657,67,3
716,657,69,3
716,657,77,3
716,658,49,3
716,658,61,3
716,658,62,3
716,658,64,3
716,658,67,3
716,658,69,3
716,658,77,2
716,659,49,3
716,659,61,3
716,659,62,3
716,659,64,3
716,659,67,3
716,659,69,3
716,659,77,3
716,660,49,3
716,660,61,3
716,660,62,3
716,660,64,3
716,660,67,3
716,660,69,3
716,660,77,2
716,661,49,3
716,661,61,3
716,661,62,3
716,661,64,3
716,661,67,3
716,661,69,3
716,661,77,3
716,662,49,1
716,662,61,1
716,662,62,1
716,662,64,3
716,662,67,1
716,662,69,1
716,662,77,1
716,663,49,1
716,663,61,1
716,663,62,1
716,663,64,3
716,663,67,1
716,663,69,1
716,663,77,1
716,664,49,1
716,664,61,1
716,664,62,1
716,664,64,3
716,664,67,1
716,664,69,1
716,664,77,1
716,665,49,1
716,665,61,1
716,665,62,1
716,665,64,3
716,665,67,1
716,665,69,3
716,665,77,1
716,666,49,2
716,666,61,2
716,666,62,1
716,666,64,2
716,666,67,2
716,666,69,2
716,666,77,2
716,667,49,2
716,667,61,2
716,667,62,1
716,667,64,3
716,667,67,3
716,667,69,2
716,667,77,1
716,668,49,3
716,668,61,3
716,668,62,3
716,668,64,3
716,668,67,3
716,668,69,3
716,668,77,1
716,669,49,3
716,669,61,3
716,669,62,3
716,669,64,3
716,669,67,3
716,669,69,3
716,669,77,1
716,670,49,3
716,670,61,3
716,670,62,3
716,670,64,3
716,670,67,3
716,670,69,3
716,670,77,1
716,671,49,1
716,671,61,1
716,671,62,1
716,671,64,3
716,671,67,1
716,671,69,1
716,671,77,1
716,672,49,1
716,672,61,1
716,672,62,1
716,672,64,3
716,672,67,1
716,672,69,1
716,672,77,1
716,673,49,1
716,673,61,1
716,673,62,1
716,673,64,3
716,673,67,1
716,673,69,1
716,673,77,1
716,674,49,1
716,674,61,1
716,674,62,1
716,674,64,3
716,674,67,1
716,674,69,3
716,674,77,1
716,675,49,2
716,675,61,2
716,675,62,1
716,675,64,2
716,675,67,2
716,675,69,2
716,675,77,2
716,676,49,3
716,676,61,3
716,676,62,3
716,676,64,3
716,676,67,3
716,676,69,3
716,676,77,3
716,677,49,3
716,677,61,3
716,677,62,3
716,677,64,3
716,677,67,3
716,677,69,3
716,677,77,3
716,678,49,3
716,678,61,3
716,678,62,3
716,678,64,3
716,678,67,3
716,678,69,3
716,678,77,3
716,679,49,3
716,679,61,3
716,679,62,3
716,679,64,3
716,679,67,3
716,679,69,3
716,679,77,3
716,680,49,3
716,680,61,3
716,680,62,3
716,680,64,3
716,680,67,3
716,680,69,3
716,680,77,3
716,681,49,3
716,681,61,3
716,681,62,3
716,681,64,3
716,681,67,3
716,681,69,3
716,681,77,3
716,682,49,3
716,682,61,3
716,682,62,3
716,682,64,3
716,682,67,3
716,682,69,3
716,682,77,3
716,683,49,3
716,683,61,3
716,683,62,3
716,683,64,3
716,683,67,3
716,683,69,3
716,683,77,3
716,684,49,3
716,684,61,3
716,684,62,3
716,684,64,3
716,684,67,3
716,684,69,3
716,684,77,3
716,685,49,3
716,685,61,3
716,685,62,3
716,685,64,3
716,685,67,3
716,685,69,3
716,685,77,3
716,686,49,3
716,686,61,3
716,686,62,3
716,686,64,3
716,686,67,3
716,686,69,3
716,686,77,3
716,687,49,3
716,687,61,3
716,687,62,3
716,687,64,3
716,687,67,3
716,687,69,3
716,687,77,3
716,688,49,3
716,688,61,3
716,688,62,3
716,688,64,3
716,688,67,3
716,688,69,3
716,688,77,3
716,689,49,3
716,689,61,3
716,689,62,3
716,689,64,3
716,689,67,3
716,689,69,3
716,689,77,3
716,690,49,3
716,690,61,3
716,690,62,3
716,690,64,3
716,690,67,3
716,690,69,3
716,690,77,3
716,691,49,3
716,691,61,3
716,691,62,3
716,691,64,3
716,691,67,3
716,691,69,3
716,691,77,3
716,692,49,3
716,692,61,3
716,692,62,3
716,692,64,3
716,692,67,3
716,692,69,3
716,692,77,3
716,693,49,3
716,693,61,3
716,693,62,3
716,693,64,3
716,693,67,3
716,693,69,3
716,693,77,3
716,694,49,3
716,694,61,3
716,694,62,3
716,694,64,3
716,694,67,3
716,694,69,3
716,694,77,3
716,695,49,3
716,695,61,3
716,695,62,3
716,695,64,3
716,695,67,3
716,695,69,3
716,695,77,3
716,696,49,1
716,696,61,1
716,696,62,1
716,696,64,3
716,696,67,1
716,696,69,1
716,696,77,1
716,697,49,1
716,697,61,1
716,697,62,1
716,697,64,3
716,697,67,1
716,697,69,1
716,697,77,1
716,698,49,1
716,698,61,1
716,698,62,1
716,698,64,3
716,698,67,1
716,698,69,1
716,698,77,1
716,699,49,1
716,699,61,1
716,699,62,1
716,699,64,3
716,699,67,1
716,699,69,1
716,699,77,1
716,700,49,1
716,700,61,1
716,700,62,1
716,700,64,3
716,700,67,1
716,700,69,1
716,700,77,1
716,701,49,1
716,701,61,1
716,701,62,1
716,701,64,3
716,701,67,1
716,701,69,3
716,701,77,1
716,702,49,2
716,702,61,2
716,702,62,1
716,702,64,2
716,702,67,2
716,702,69,2
716,702,77,2
716,703,49,3
716,703,61,3
716,703,62,3
716,703,64,3
716,703,67,3
716,703,69,3
716,703,77,3
716,704,49,3
716,704,61,3
716,704,62,3
716,704,64,3
716,704,67,3
716,704,69,3
716,704,77,2
716,705,49,3
716,705,61,3
716,705,62,3
716,705,64,3
716,705,67,3
716,705,69,3
716,705,77,3
716,706,49,3
716,706,61,3
716,706,62,3
716,706,64,3
716,706,67,3
716,706,69,3
716,706,77,2
716,707,49,3
716,707,61,3
716,707,62,3
716,707,64,3
716,707,67,3
716,707,69,3
716,707,77,3
716,708,49,1
716,708,61,1
716,708,62,1
716,708,64,3
716,708,67,1
716,708,69,1
716,708,77,1
716,709,49,1
716,709,61,1
716,709,62,1
716,709,64,3
